stance_1,stance_2,polarity,timestamp,key,wave
Most people I know eat meat,Meat is widely available in restaurants,negative,2025-12-17T04:00:00.553Z,1c2579f87fb55244,2
Meat is widely available in restaurants,I rarely eat steak,negative,2025-12-17T04:00:03.298Z,1c2579f87fb55244,2
I rarely eat steak,I have questions about meat and climate change,negative,2025-12-17T04:00:04.956Z,1c2579f87fb55244,2
I love the taste of meat,I hate the thought of eating meat,positive,2025-12-17T04:45:53.580Z,d59a7be61b6d34c0,2
Family loves the flavor of meat,My family eats meat daily,positive,2025-12-17T04:45:58.380Z,d59a7be61b6d34c0,2
My family eats meat daily,I gave up pescatarian diet due to pressure,positive,2025-12-17T04:45:59.886Z,d59a7be61b6d34c0,2
My family eats meat daily,Meals feel incomplete without meat,positive,2025-12-17T04:46:01.516Z,d59a7be61b6d34c0,2
I hate the thought of eating meat,Meals feel incomplete without meat,positive,2025-12-17T04:46:04.532Z,d59a7be61b6d34c0,2
Meals feel incomplete without meat,Family pressured me to eat meat,positive,2025-12-17T04:46:06.965Z,d59a7be61b6d34c0,2
I hate the thought of eating meat,I eat meat almost daily,positive,2025-12-17T04:46:19.588Z,d59a7be61b6d34c0,2
I eat meat almost daily,I see eating meat as a necessary evil,positive,2025-12-17T04:46:28.724Z,d59a7be61b6d34c0,2
I see eating meat as a necessary evil,I hate the thought of eating meat,positive,2025-12-17T04:46:33.509Z,d59a7be61b6d34c0,2
I eat meat almost daily,I see eating meat as a necessary evil,negative,2025-12-17T04:46:57.838Z,d59a7be61b6d34c0,2
I see eating meat as a necessary evil,I hate the thought of eating meat,negative,2025-12-17T04:46:59.334Z,d59a7be61b6d34c0,2
I love the taste of meat,Family pressured me to eat meat,negative,2025-12-17T04:47:24.247Z,d59a7be61b6d34c0,2
Family loves the flavor of meat,Family pressured me to eat meat,negative,2025-12-17T04:47:26.748Z,d59a7be61b6d34c0,2
Meals feel incomplete without meat,I eat meat almost daily,negative,2025-12-17T04:47:34.253Z,d59a7be61b6d34c0,2
I gave up pescatarian diet due to pressure,I love the taste of meat,negative,2025-12-17T04:47:41.125Z,d59a7be61b6d34c0,2
My family eats meat daily,I gave up pescatarian diet due to pressure,negative,2025-12-17T04:47:48.709Z,d59a7be61b6d34c0,2
My family eats meat daily,I see eating meat as a necessary evil,negative,2025-12-17T04:47:53.333Z,d59a7be61b6d34c0,2
My family eats meat daily,I hate the thought of eating meat,negative,2025-12-17T04:47:57.052Z,d59a7be61b6d34c0,2
I wish to cut back on meat,I am motivated by health concerns,positive,2025-12-17T05:07:42.893Z,fad13b189dc3f535,2
I wish to cut back on meat,I consider animal welfare ethical dilemmas,positive,2025-12-17T05:07:45.338Z,fad13b189dc3f535,2
I enjoy the taste of meat,Meat makes meals more filling,positive,2025-12-17T05:07:52.639Z,fad13b189dc3f535,2
My family eats meat regularly,I enjoy the taste of meat,positive,2025-12-17T05:08:00.219Z,fad13b189dc3f535,2
My family eats meat regularly,Meat is easy to cook for everyone,positive,2025-12-17T05:08:03.492Z,fad13b189dc3f535,2
I eat meat every day,I enjoy the taste of meat,positive,2025-12-17T05:08:07.047Z,fad13b189dc3f535,2
I eat meat every day,Meat makes meals more filling,positive,2025-12-17T05:08:09.558Z,fad13b189dc3f535,2
I enjoy the taste of meat,I consider animal welfare ethical dilemmas,negative,2025-12-17T05:09:07.006Z,fad13b189dc3f535,2
I eat meat every day,I consider animal welfare ethical dilemmas,negative,2025-12-17T05:09:17.047Z,fad13b189dc3f535,2
I wish to cut back on meat,I enjoy the taste of meat,negative,2025-12-17T05:09:23.067Z,fad13b189dc3f535,2
I am motivated by health concerns,I enjoy the taste of meat,negative,2025-12-17T05:09:38.122Z,fad13b189dc3f535,2
I wish to cut back on meat,Meat makes meals more filling,negative,2025-12-17T05:09:58.051Z,fad13b189dc3f535,2
I wish to cut back on meat,Meat is easy to cook for everyone,negative,2025-12-17T05:10:01.288Z,fad13b189dc3f535,2
I wish to cut back on meat,My family eats meat regularly,negative,2025-12-17T05:10:05.483Z,fad13b189dc3f535,2
I wish to cut back on meat,I eat meat every day,negative,2025-12-17T05:10:08.972Z,fad13b189dc3f535,2
I grew up eating meat,Most of my family eat meat,positive,2025-12-17T05:23:53.587Z,036858a3a8430897,2
I grew up eating meat,I think meat is a good protein source,positive,2025-12-17T05:24:03.379Z,036858a3a8430897,2
I love the taste of meat,I grew up eating meat,positive,2025-12-17T05:24:09.371Z,036858a3a8430897,2
Meat is expensive for me,I prefer cheese and vegetables sometimes,positive,2025-12-17T06:47:21.625Z,298335236c158975,2
Meals depend on who I am with,I eat meat with friends,positive,2025-12-17T06:47:31.308Z,298335236c158975,2
I eat less meat than some friends,I eat meat with friends,negative,2025-12-17T06:48:58.882Z,298335236c158975,2
Meals depend on who I am with,Meat is expensive for me,negative,2025-12-17T06:49:24.590Z,298335236c158975,2
I eat meat when I need protein,My community promotes eating local meat,positive,2025-12-17T07:45:28.867Z,90a26c5862848d7f,2
I avoid red meat and eat white meat,I have medical concerns about eating meat,positive,2025-12-17T07:46:23.213Z,90a26c5862848d7f,2
I avoid red meat and eat white meat,I choose meat for athletic performance,positive,2025-12-17T07:46:25.323Z,90a26c5862848d7f,2
I avoid red meat and eat white meat,I eat meat when I need protein,positive,2025-12-17T07:46:30.963Z,90a26c5862848d7f,2
I want to reduce environmental impact,I try to eat 90% meatless meals,positive,2025-12-17T07:46:43.396Z,90a26c5862848d7f,2
I try to eat 90% meatless meals,I try to limit meat for religious reasons,positive,2025-12-17T07:46:44.587Z,90a26c5862848d7f,2
I have concerns about animal welfare,I try to eat 90% meatless meals,positive,2025-12-17T07:46:46.515Z,90a26c5862848d7f,2
I try to eat 90% meatless meals,I have medical concerns about eating meat,positive,2025-12-17T07:46:51.571Z,90a26c5862848d7f,2
I eat meat when I need protein,I try to eat 90% meatless meals,negative,2025-12-17T07:47:23.597Z,90a26c5862848d7f,2
My community promotes eating local meat,I try to eat 90% meatless meals,negative,2025-12-17T07:47:30.308Z,90a26c5862848d7f,2
I choose meat for athletic performance,I try to eat 90% meatless meals,negative,2025-12-17T07:47:41.811Z,90a26c5862848d7f,2
I have medical concerns about eating meat,I choose meat for athletic performance,negative,2025-12-17T07:47:50.299Z,90a26c5862848d7f,2
I am currently a vegetarian,Social contacts value animal life,positive,2025-12-17T09:38:05.588Z,56bf7903d2e713c7,2
Social contacts value animal life,I view animals as chosen family,positive,2025-12-17T09:38:24.530Z,56bf7903d2e713c7,2
Social contacts value animal life,My friends support vegetarian beliefs,positive,2025-12-17T09:38:47.637Z,56bf7903d2e713c7,2
I believe animals deserve respect,Social contacts value animal life,positive,2025-12-17T09:39:27.991Z,56bf7903d2e713c7,2
Social contacts value animal life,I feel deep connection to animals,positive,2025-12-17T09:39:35.139Z,56bf7903d2e713c7,2
My partner has dietary restrictions,I find meal preparation efficiency important,positive,2025-12-17T10:05:26.103Z,bb10b3e293fa7488,2
I find meal preparation efficiency important,I believe meat is necessary for health,positive,2025-12-17T10:05:33.271Z,bb10b3e293fa7488,2
I believe meat is necessary for health,I eat chicken several times a week,positive,2025-12-17T10:05:34.827Z,bb10b3e293fa7488,2
I advocate for animal rights,I am morally conflicted about eating meat,positive,2025-12-17T10:05:41.955Z,bb10b3e293fa7488,2
I buy humanely certified eggs,I am morally conflicted about eating meat,positive,2025-12-17T10:05:44.959Z,bb10b3e293fa7488,2
I advocate for animal rights,I buy humanely certified eggs,positive,2025-12-17T10:05:48.621Z,bb10b3e293fa7488,2
I eat chicken several times a week,I eat beef about once a week,positive,2025-12-17T10:05:55.285Z,bb10b3e293fa7488,2
I eat beef about once a week,I try to minimize animal suffering,negative,2025-12-17T10:06:10.895Z,bb10b3e293fa7488,2
I try to minimize animal suffering,I eat chicken several times a week,negative,2025-12-17T10:06:22.337Z,bb10b3e293fa7488,2
I try to minimize animal suffering,I believe meat is necessary for health,negative,2025-12-17T10:06:26.667Z,bb10b3e293fa7488,2
I try to minimize animal suffering,I am morally conflicted about eating meat,negative,2025-12-17T10:06:34.975Z,bb10b3e293fa7488,2
I eat beef about once a week,I advocate for animal rights,negative,2025-12-17T10:06:47.873Z,bb10b3e293fa7488,2
I eat chicken several times a week,I advocate for animal rights,negative,2025-12-17T10:06:50.570Z,bb10b3e293fa7488,2
Meat is always present in grocery stores,Meat is cost prohibitive,positive,2025-12-17T11:12:00.818Z,82db7bf9aab23ea9,2
I do not buy meat,My housemates eat meat at every meal,positive,2025-12-17T11:12:08.507Z,82db7bf9aab23ea9,2
I meet nutrition without meat,I am concerned about animal lives,positive,2025-12-17T11:12:15.654Z,82db7bf9aab23ea9,2
My opinions about meat are met with scorn,Meat is cost prohibitive,positive,2025-12-17T11:12:20.734Z,82db7bf9aab23ea9,2
My opinions about meat are met with scorn,My housemates eat meat at every meal,positive,2025-12-17T11:12:36.312Z,82db7bf9aab23ea9,2
My housemates eat meat at every meal,Meat is cost prohibitive,negative,2025-12-17T11:12:48.306Z,82db7bf9aab23ea9,2
I am concerned about animal lives,Meat is always present in grocery stores,negative,2025-12-17T11:12:57.717Z,82db7bf9aab23ea9,2
I do not buy meat,My housemates eat meat at every meal,negative,2025-12-17T11:13:16.633Z,82db7bf9aab23ea9,2
I am concerned about animal lives,My housemates eat meat at every meal,negative,2025-12-17T11:13:35.818Z,82db7bf9aab23ea9,2
My opinions about meat are met with scorn,My housemates eat meat at every meal,negative,2025-12-17T11:13:44.975Z,82db7bf9aab23ea9,2
I care about the environment,I care about animal welfare,positive,2025-12-17T13:47:27.332Z,41c5996495e366da,2
My father and stepmom are vegetarians,I care about the environment,positive,2025-12-17T13:47:41.676Z,41c5996495e366da,2
My father and stepmom are vegetarians,I care about animal welfare,positive,2025-12-17T13:47:47.388Z,41c5996495e366da,2
Meat provides protein I need,I eat meat two to three times weekly,positive,2025-12-17T13:48:05.316Z,41c5996495e366da,2
I am lacking iron,I eat meat two to three times weekly,positive,2025-12-17T13:48:07.091Z,41c5996495e366da,2
Tofu and alternatives are not always available,I care about animal welfare,negative,2025-12-17T13:48:16.788Z,41c5996495e366da,2
Meat is the easier option,I care about animal welfare,negative,2025-12-17T13:48:18.812Z,41c5996495e366da,2
Alternative meats are expensive,I care about animal welfare,negative,2025-12-17T13:48:21.892Z,41c5996495e366da,2
I eat meat two to three times weekly,I care about the environment,negative,2025-12-17T13:48:28.268Z,41c5996495e366da,2
I care about animal welfare,Meat provides protein I need,negative,2025-12-17T13:48:33.820Z,41c5996495e366da,2
I like red meat less as I age,Beef is expensive,positive,2025-12-17T13:54:41.056Z,eaa866102ec57941,2
I like red meat less as I age,I am concerned about environmental impact,positive,2025-12-17T13:54:43.752Z,eaa866102ec57941,2
I like red meat less as I age,I do not enjoy beef much,positive,2025-12-17T13:54:45.922Z,eaa866102ec57941,2
I like red meat less as I age,Meat prices distress me,positive,2025-12-17T13:54:47.813Z,eaa866102ec57941,2
I eat meat about five times weekly,Meat prices distress me,positive,2025-12-17T13:54:49.611Z,eaa866102ec57941,2
Chicken and pork are versatile,Chicken and pork are affordable,positive,2025-12-17T13:54:55.098Z,eaa866102ec57941,2
Chicken and pork are versatile,I prefer chicken and pork,positive,2025-12-17T13:54:57.121Z,eaa866102ec57941,2
Chicken and pork are affordable,I prefer chicken and pork,positive,2025-12-17T13:54:58.624Z,eaa866102ec57941,2
I eat meat about five times weekly,Good meat alternatives are limited,negative,2025-12-17T13:55:14.397Z,eaa866102ec57941,2
Meat prices distress me,Good meat alternatives are limited,negative,2025-12-17T13:55:19.989Z,eaa866102ec57941,2
I like red meat less as I age,Good meat alternatives are limited,negative,2025-12-17T13:55:33.879Z,eaa866102ec57941,2
I grew up eating meat,I eat meat at most dinners,positive,2025-12-17T14:51:51.206Z,a92d69730b8c4ae0,2
Eating meat is my daily routine,I eat meat at most dinners,positive,2025-12-17T14:52:00.647Z,a92d69730b8c4ae0,2
Venison is more lean than store meat,Hunting saves money on buying meat,positive,2025-12-17T14:52:15.358Z,a92d69730b8c4ae0,2
I eat meat at most dinners,My family eats meat regularly,positive,2025-12-17T14:52:43.987Z,a92d69730b8c4ae0,2
My family are hunters,Hunting saves money on buying meat,positive,2025-12-17T14:53:02.760Z,a92d69730b8c4ae0,2
Venison is more lean than store meat,Hunting saves money on buying meat,negative,2025-12-17T14:53:54.148Z,a92d69730b8c4ae0,2
My son is a picky eater,I eat meat 2 or 3 times weekly,positive,2025-12-17T14:30:02.799Z,8de500ff0f84f538,2
I eat meat 2 or 3 times weekly,My husband expects meat in every meal,positive,2025-12-17T14:30:04.702Z,8de500ff0f84f538,2
I eat meat 2 or 3 times weekly,My daughter is anemic,positive,2025-12-17T14:30:07.634Z,8de500ff0f84f538,2
I am concerned about the environment,I eat meat 2 or 3 times weekly,positive,2025-12-17T14:30:25.528Z,8de500ff0f84f538,2
I am concerned about the environment,My family is concerned about health,positive,2025-12-17T14:30:29.277Z,8de500ff0f84f538,2
Meat is expensive,I eat meat 2 or 3 times weekly,positive,2025-12-17T14:30:31.970Z,8de500ff0f84f538,2
I eat meat 2 or 3 times weekly,Community discusses reducing meat due to cost,positive,2025-12-17T14:30:39.291Z,8de500ff0f84f538,2
I am concerned about animal cruelty,I eat meat 2 or 3 times weekly,positive,2025-12-17T14:30:42.766Z,8de500ff0f84f538,2
I want a balanced diet,I eat meat 2 or 3 times weekly,positive,2025-12-17T14:30:45.211Z,8de500ff0f84f538,2
Meat is expensive,Community discusses reducing meat due to cost,positive,2025-12-17T14:30:55.902Z,8de500ff0f84f538,2
My family is concerned about health,My daughter is anemic,positive,2025-12-17T14:31:16.249Z,8de500ff0f84f538,2
My daughter is anemic,I want a balanced diet,positive,2025-12-17T14:31:48.087Z,8de500ff0f84f538,2
My husband expects meat in every meal,Meat is expensive,negative,2025-12-17T14:32:21.269Z,8de500ff0f84f538,2
My husband expects meat in every meal,Community discusses reducing meat due to cost,negative,2025-12-17T14:32:28.232Z,8de500ff0f84f538,2
I am concerned about animal cruelty,I eat meat 2 or 3 times weekly,negative,2025-12-17T14:32:35.666Z,8de500ff0f84f538,2
My son is a picky eater,I want a balanced diet,negative,2025-12-17T14:32:39.387Z,8de500ff0f84f538,2
I am concerned about the environment,I eat meat 2 or 3 times weekly,negative,2025-12-17T14:33:08.020Z,8de500ff0f84f538,2
My family is concerned about health,I eat meat 2 or 3 times weekly,negative,2025-12-17T14:33:11.720Z,8de500ff0f84f538,2
I try to avoid processed meats,I am conscientious about my weight,positive,2025-12-17T14:54:43.190Z,242bdf6bc5bb0b94,2
I try to choose leaner cuts of beef,I am conscientious about my weight,positive,2025-12-17T14:54:47.774Z,242bdf6bc5bb0b94,2
Doctors recommend eating lean beef,I try to choose leaner cuts of beef,positive,2025-12-17T14:54:52.591Z,242bdf6bc5bb0b94,2
I eat meat every day,Doctors recommend eating lean beef,positive,2025-12-17T14:54:57.723Z,242bdf6bc5bb0b94,2
I eat meat every day,I enjoy the taste of meat,positive,2025-12-17T14:55:25.557Z,242bdf6bc5bb0b94,2
I try to avoid processed meats,I try to choose leaner cuts of beef,negative,2025-12-17T14:56:12.573Z,242bdf6bc5bb0b94,2
Doctors recommend eating lean beef,I am conscientious about my weight,negative,2025-12-17T14:57:37.839Z,242bdf6bc5bb0b94,2
Family members like meat,Eating meat is a family tradition,positive,2025-12-17T15:14:52.417Z,5fee709bfe55faf2,2
Socializing increases likelihood of eating meat,I eat meat mostly on special occasions,positive,2025-12-17T15:14:55.882Z,5fee709bfe55faf2,2
