stance_1,stance_2,polarity,explicitness,strength,key,wave
Meat is part of my family's diet,Meat is widely available in restaurants,positive,explicit,70,1c2579f87fb55244,2
Meat is widely available in restaurants,Most people I know eat meat,positive,explicit,75,1c2579f87fb55244,2
Family loves the flavor of meat,My family eats meat daily,positive,explicit,95,d59a7be61b6d34c0,2
Family loves the flavor of meat,Family pressured me to eat meat,positive,implicit,60,d59a7be61b6d34c0,2
Family loves the flavor of meat,I gave up pescatarian diet due to pressure,positive,implicit,60,d59a7be61b6d34c0,2
Family loves the flavor of meat,I hate the thought of eating meat,negative,implicit,35,d59a7be61b6d34c0,2
Family loves the flavor of meat,I love the taste of meat,positive,implicit,80,d59a7be61b6d34c0,2
Family pressured me to eat meat,I gave up pescatarian diet due to pressure,positive,explicit,100,d59a7be61b6d34c0,2
Family pressured me to eat meat,I hate the thought of eating meat,negative,implicit,70,d59a7be61b6d34c0,2
Family pressured me to eat meat,I see eating meat as a necessary evil,positive,implicit,65,d59a7be61b6d34c0,2
I gave up pescatarian diet due to pressure,I hate the thought of eating meat,negative,explicit,85,d59a7be61b6d34c0,2
I gave up pescatarian diet due to pressure,I see eating meat as a necessary evil,positive,explicit,80,d59a7be61b6d34c0,2
I hate the thought of eating meat,I love the taste of meat,negative,explicit,90,d59a7be61b6d34c0,2
I hate the thought of eating meat,I eat meat almost daily,negative,explicit,90,d59a7be61b6d34c0,2
I hate the thought of eating meat,I see eating meat as a necessary evil,positive,explicit,90,d59a7be61b6d34c0,2
I love the taste of meat,I eat meat almost daily,positive,explicit,95,d59a7be61b6d34c0,2
I love the taste of meat,Meals feel incomplete without meat,positive,explicit,95,d59a7be61b6d34c0,2
I love the taste of meat,I see eating meat as a necessary evil,negative,explicit,80,d59a7be61b6d34c0,2
I eat meat almost daily,Meals feel incomplete without meat,positive,explicit,90,d59a7be61b6d34c0,2
I eat meat almost daily,I see eating meat as a necessary evil,positive,explicit,80,d59a7be61b6d34c0,2
Meals feel incomplete without meat,I see eating meat as a necessary evil,negative,implicit,55,d59a7be61b6d34c0,2
My family eats meat daily,Family pressured me to eat meat,positive,explicit,75,d59a7be61b6d34c0,2
I am motivated by health concerns,I wish to cut back on meat,positive,explicit,95,fad13b189dc3f535,2
I am motivated by health concerns,I eat meat every day,negative,explicit,90,fad13b189dc3f535,2
I am motivated by health concerns,I enjoy the taste of meat,negative,implicit,50,fad13b189dc3f535,2
I am motivated by health concerns,Meat makes meals more filling,negative,implicit,40,fad13b189dc3f535,2
I am motivated by health concerns,Meat is easy to cook for everyone,negative,implicit,30,fad13b189dc3f535,2
I consider animal welfare ethical dilemmas,I wish to cut back on meat,positive,implicit,40,fad13b189dc3f535,2
I consider animal welfare ethical dilemmas,I eat meat every day,negative,explicit,70,fad13b189dc3f535,2
I consider animal welfare ethical dilemmas,I enjoy the taste of meat,negative,implicit,50,fad13b189dc3f535,2
I consider animal welfare ethical dilemmas,My family eats meat regularly,negative,implicit,30,fad13b189dc3f535,2
I consider animal welfare ethical dilemmas,Meat is easy to cook for everyone,negative,implicit,30,fad13b189dc3f535,2
I consider animal welfare ethical dilemmas,Meat makes meals more filling,negative,implicit,30,fad13b189dc3f535,2
I eat meat every day,I wish to cut back on meat,negative,explicit,100,fad13b189dc3f535,2
I eat meat every day,I enjoy the taste of meat,positive,explicit,90,fad13b189dc3f535,2
I eat meat every day,Meat is easy to cook for everyone,positive,explicit,80,fad13b189dc3f535,2
I eat meat every day,Meat makes meals more filling,positive,explicit,80,fad13b189dc3f535,2
I eat meat every day,My family eats meat regularly,positive,explicit,85,fad13b189dc3f535,2
I enjoy the taste of meat,Meat makes meals more filling,positive,explicit,70,fad13b189dc3f535,2
I enjoy the taste of meat,Meat is easy to cook for everyone,positive,implicit,50,fad13b189dc3f535,2
I enjoy the taste of meat,My family eats meat regularly,positive,explicit,80,fad13b189dc3f535,2
Meat is easy to cook for everyone,My family eats meat regularly,positive,explicit,90,fad13b189dc3f535,2
Meat is easy to cook for everyone,Meat makes meals more filling,positive,implicit,40,fad13b189dc3f535,2
Meat makes meals more filling,My family eats meat regularly,positive,explicit,70,fad13b189dc3f535,2
I wish to cut back on meat,My family eats meat regularly,negative,implicit,40,fad13b189dc3f535,2
I wish to cut back on meat,I enjoy the taste of meat,negative,explicit,70,fad13b189dc3f535,2
I wish to cut back on meat,Meat makes meals more filling,negative,implicit,30,fad13b189dc3f535,2
I wish to cut back on meat,Meat is easy to cook for everyone,negative,implicit,25,fad13b189dc3f535,2
I grew up eating meat,I love the taste of meat,positive,explicit,85,036858a3a8430897,2
I grew up eating meat,I think meat is a good protein source,positive,implicit,60,036858a3a8430897,2
I grew up eating meat,Most of my family eat meat,positive,explicit,80,036858a3a8430897,2
I love the taste of meat,I think meat is a good protein source,positive,explicit,50,036858a3a8430897,2
I love the taste of meat,Most of my family eat meat,positive,implicit,40,036858a3a8430897,2
I think meat is a good protein source,Most of my family eat meat,positive,implicit,35,036858a3a8430897,2
I eat less meat than some friends,I eat meat with friends,positive,explicit,80,298335236c158975,2
I eat less meat than some friends,Meals depend on who I am with,positive,explicit,85,298335236c158975,2
I eat meat with friends,Meals depend on who I am with,positive,explicit,95,298335236c158975,2
I eat meat with friends,I rarely cook meat at home,positive,explicit,70,298335236c158975,2
I enjoy eating chicken,I prefer cheese and vegetables sometimes,negative,implicit,35,298335236c158975,2
I prefer cheese and vegetables sometimes,Meat is expensive for me,positive,explicit,90,298335236c158975,2
I rarely cook meat at home,Meals depend on who I am with,positive,explicit,80,298335236c158975,2
I prefer cheese and vegetables sometimes,I rarely cook meat at home,positive,explicit,75,298335236c158975,2
I enjoy eating chicken,I rarely cook meat at home,positive,explicit,40,298335236c158975,2
I eat less meat than some friends,I rarely cook meat at home,positive,implicit,60,298335236c158975,2
I avoid red meat and eat white meat,I choose meat for athletic performance,positive,explicit,90,90a26c5862848d7f,2
I avoid red meat and eat white meat,I eat meat when I need protein,positive,explicit,85,90a26c5862848d7f,2
I avoid red meat and eat white meat,I have medical concerns about eating meat,positive,explicit,85,90a26c5862848d7f,2
I avoid red meat and eat white meat,I have concerns about animal welfare,positive,explicit,70,90a26c5862848d7f,2
I avoid red meat and eat white meat,I try to eat 90% meatless meals,positive,explicit,80,90a26c5862848d7f,2
I avoid red meat and eat white meat,I want to reduce environmental impact,positive,explicit,70,90a26c5862848d7f,2
I avoid red meat and eat white meat,I try to limit meat for religious reasons,positive,explicit,75,90a26c5862848d7f,2
I choose meat for athletic performance,I eat meat when I need protein,positive,explicit,95,90a26c5862848d7f,2
I choose meat for athletic performance,I try to eat 90% meatless meals,negative,explicit,75,90a26c5862848d7f,2
I choose meat for athletic performance,I try to limit meat for religious reasons,negative,explicit,60,90a26c5862848d7f,2
I eat meat when I need protein,I try to eat 90% meatless meals,negative,explicit,70,90a26c5862848d7f,2
I eat meat when I need protein,I try to limit meat for religious reasons,negative,explicit,60,90a26c5862848d7f,2
I have concerns about animal welfare,I try to eat 90% meatless meals,positive,explicit,85,90a26c5862848d7f,2
I have concerns about animal welfare,I want to reduce environmental impact,positive,explicit,75,90a26c5862848d7f,2
I have concerns about animal welfare,I try to limit meat for religious reasons,positive,explicit,80,90a26c5862848d7f,2
I have medical concerns about eating meat,I try to eat 90% meatless meals,positive,explicit,85,90a26c5862848d7f,2
I have medical concerns about eating meat,I want to reduce environmental impact,positive,explicit,65,90a26c5862848d7f,2
I have medical concerns about eating meat,I try to limit meat for religious reasons,positive,explicit,60,90a26c5862848d7f,2
I have medical concerns about eating meat,I eat meat when I need protein,negative,implicit,65,90a26c5862848d7f,2
I have medical concerns about eating meat,I choose meat for athletic performance,negative,implicit,65,90a26c5862848d7f,2
I have medical concerns about eating meat,My family ate meat daily while growing up,negative,explicit,80,90a26c5862848d7f,2
I have medical concerns about eating meat,My community promotes eating local meat,negative,explicit,70,90a26c5862848d7f,2
I try to eat 90% meatless meals,I want to reduce environmental impact,positive,explicit,85,90a26c5862848d7f,2
I try to eat 90% meatless meals,I try to limit meat for religious reasons,positive,explicit,80,90a26c5862848d7f,2
I try to eat 90% meatless meals,My family ate meat daily while growing up,negative,explicit,90,90a26c5862848d7f,2
I try to eat 90% meatless meals,My community promotes eating local meat,negative,explicit,70,90a26c5862848d7f,2
I try to limit meat for religious reasons,I want to reduce environmental impact,positive,explicit,75,90a26c5862848d7f,2
I try to limit meat for religious reasons,My family ate meat daily while growing up,negative,explicit,65,90a26c5862848d7f,2
I try to limit meat for religious reasons,My community promotes eating local meat,negative,explicit,60,90a26c5862848d7f,2
I want to reduce environmental impact,My family ate meat daily while growing up,negative,implicit,65,90a26c5862848d7f,2
I want to reduce environmental impact,My community promotes eating local meat,negative,explicit,60,90a26c5862848d7f,2
My family ate meat daily while growing up,My community promotes eating local meat,positive,explicit,90,90a26c5862848d7f,2
A friend is vegan and influences me,I plan to become vegan,positive,explicit,90,56bf7903d2e713c7,2
A friend is vegan and influences me,My friends support vegetarian beliefs,positive,explicit,70,56bf7903d2e713c7,2
A friend is vegan and influences me,Social contacts value animal life,positive,explicit,70,56bf7903d2e713c7,2
A friend is vegan and influences me,I am currently a vegetarian,positive,explicit,70,56bf7903d2e713c7,2
I am currently a vegetarian,I plan to become vegan,positive,explicit,100,56bf7903d2e713c7,2
I am currently a vegetarian,I believe animals deserve respect,positive,explicit,85,56bf7903d2e713c7,2
I am currently a vegetarian,I feel deep connection to animals,positive,explicit,80,56bf7903d2e713c7,2
I am currently a vegetarian,I view animals as chosen family,positive,explicit,80,56bf7903d2e713c7,2
I am currently a vegetarian,I am disturbed by animal mistreatment,positive,explicit,80,56bf7903d2e713c7,2
I believe animals deserve respect,I feel deep connection to animals,positive,explicit,85,56bf7903d2e713c7,2
I believe animals deserve respect,I view animals as chosen family,positive,implicit,80,56bf7903d2e713c7,2
I believe animals deserve respect,I am disturbed by animal mistreatment,positive,explicit,90,56bf7903d2e713c7,2
I feel deep connection to animals,I view animals as chosen family,positive,explicit,90,56bf7903d2e713c7,2
I feel deep connection to animals,I am disturbed by animal mistreatment,positive,implicit,80,56bf7903d2e713c7,2
I view animals as chosen family,I am disturbed by animal mistreatment,positive,implicit,70,56bf7903d2e713c7,2
I plan to become vegan,I am disturbed by animal mistreatment,positive,explicit,85,56bf7903d2e713c7,2
I plan to become vegan,I believe animals deserve respect,positive,explicit,80,56bf7903d2e713c7,2
I plan to become vegan,I feel deep connection to animals,positive,implicit,70,56bf7903d2e713c7,2
I plan to become vegan,I view animals as chosen family,positive,implicit,70,56bf7903d2e713c7,2
I am disturbed by animal mistreatment,Social contacts value animal life,positive,implicit,65,56bf7903d2e713c7,2
I am currently a vegetarian,Social contacts value animal life,positive,implicit,60,56bf7903d2e713c7,2
I am currently a vegetarian,My friends support vegetarian beliefs,positive,explicit,80,56bf7903d2e713c7,2
I plan to become vegan,My friends support vegetarian beliefs,positive,explicit,70,56bf7903d2e713c7,2
I plan to become vegan,Social contacts value animal life,positive,explicit,75,56bf7903d2e713c7,2
My friends support vegetarian beliefs,Social contacts value animal life,positive,explicit,90,56bf7903d2e713c7,2
