key,stance_1,stance_2,llm
c64e457f6d99d425,I eat meat when I want to,My meals are not influenced by others,support
c64e457f6d99d425,I do not avoid meat for health reasons,I include meat by personal choice,support
c64e457f6d99d425,I include meat by personal choice,My meals are not influenced by others,support
c64e457f6d99d425,I do not avoid meat for health reasons,My meals are not influenced by others,support
5f03a63347991312,Community values health highly,Friends also reduce red meat consumption,support
5f03a63347991312,Community values health highly,I am concerned about health,support
5f03a63347991312,Community values health highly,I have reduced red meat consumption,support
5f03a63347991312,Community values health highly,I want to manage my weight,support
5f03a63347991312,Friends also reduce red meat consumption,I have reduced red meat consumption,support
5f03a63347991312,I am concerned about cancer risk,I am concerned about health,support
5f03a63347991312,I am concerned about cancer risk,I have reduced red meat consumption,support
5f03a63347991312,I am concerned about health,I have reduced red meat consumption,support
5f03a63347991312,I am concerned about health,I want to manage my weight,support
5f03a63347991312,I am concerned about health,I want to reduce inflammation,support
5f03a63347991312,I am concerned about greenhouse gas emissions,I have reduced red meat consumption,support
5f03a63347991312,I am concerned about health,I have meat-free days each week,support
5f03a63347991312,I am concerned about cancer risk,I have meat-free days each week,support
5f03a63347991312,I have reduced red meat consumption,I want to manage my weight,support
5f03a63347991312,I have reduced red meat consumption,I want to reduce inflammation,support
5f03a63347991312,I have meat-free days each week,I have reduced red meat consumption,support
5f03a63347991312,I eat more poultry and less pork,I have reduced red meat consumption,support
5f03a63347991312,I have meat-free days each week,I want to manage my weight,support
5f03a63347991312,I am concerned about greenhouse gas emissions,I have meat-free days each week,support
5f03a63347991312,I have meat-free days each week,I want to reduce inflammation,support
5f03a63347991312,I want to manage my weight,I want to reduce inflammation,support
a7ac88105b8c14d3,I eat meat at most meals,I enjoy eating meat,support
a7ac88105b8c14d3,I eat meat at most meals,I think meat is a complete protein,support
a7ac88105b8c14d3,I eat meat at most meals,I value meat's high protein content,support
a7ac88105b8c14d3,I eat meat at most meals,Meat-eating is the norm around me,support
a7ac88105b8c14d3,I eat meat at most meals,My husband prefers eating meat,support
a7ac88105b8c14d3,I enjoy eating meat,My husband prefers eating meat,support
a7ac88105b8c14d3,I think meat is a complete protein,I value meat's high protein content,support
a7ac88105b8c14d3,I enjoy eating meat,I think meat is a complete protein,support
a7ac88105b8c14d3,I think meat is a complete protein,Meat-eating is the norm around me,support
a7ac88105b8c14d3,I enjoy eating meat,I value meat's high protein content,support
a7ac88105b8c14d3,I value meat's high protein content,Meat-eating is the norm around me,support
a7ac88105b8c14d3,Meat-eating is the norm around me,My husband prefers eating meat,support
d91dfb759b5c056c,Family meals always include meat,Friends prefer meat-centered social meals,support
d91dfb759b5c056c,Family meals always include meat,I eat meat at every meal,support
d91dfb759b5c056c,Family meals always include meat,Meat is the center of my meals,support
d91dfb759b5c056c,Family meals always include meat,Meat provides comfort and satisfaction,support
d91dfb759b5c056c,Friends prefer meat-centered social meals,I eat meat at every meal,support
d91dfb759b5c056c,Friends prefer meat-centered social meals,Meat provides comfort and satisfaction,support
d91dfb759b5c056c,Friends prefer meat-centered social meals,Meat is the center of my meals,support
d91dfb759b5c056c,I eat meat at every meal,Meat is the center of my meals,support
d91dfb759b5c056c,I eat meat at every meal,Meat provides comfort and satisfaction,support
d91dfb759b5c056c,I enjoy the texture of meat,I love the flavor of meat,support
d91dfb759b5c056c,I enjoy the texture of meat,Meat provides comfort and satisfaction,support
d91dfb759b5c056c,I enjoy the texture of meat,Meat is the center of my meals,support
d91dfb759b5c056c,I eat meat at every meal,I enjoy the texture of meat,support
d91dfb759b5c056c,I love the flavor of meat,Meat provides comfort and satisfaction,support
d91dfb759b5c056c,I love the flavor of meat,Meat is the center of my meals,support
d91dfb759b5c056c,I eat meat at every meal,I love the flavor of meat,support
d91dfb759b5c056c,Meat is the center of my meals,Meat provides comfort and satisfaction,support
c842caeb15405a78,I avoid eating pork,I eat only certain types of meat,support
c842caeb15405a78,I avoid eating pork,My religious beliefs influence meat choices,support
c842caeb15405a78,I avoid processed meats,I eat only certain types of meat,support
c842caeb15405a78,I eat meat with most meals,I eat only certain types of meat,support
c842caeb15405a78,I eat only certain types of meat,I prefer grass-fed or ethical meat,support
c842caeb15405a78,I eat only certain types of meat,My religious beliefs influence meat choices,support
c842caeb15405a78,I eat only certain types of meat,Learning about health shaped my meat habits,support
c842caeb15405a78,I eat only certain types of meat,Learning about the meat industry influenced me,support
c842caeb15405a78,I avoid eating pork,I eat only certain types of meat,support
c842caeb15405a78,I prefer grass-fed or ethical meat,Learning about the meat industry influenced me,support
c842caeb15405a78,I prefer grass-fed or ethical meat,Learning about health shaped my meat habits,support
c842caeb15405a78,I prefer grass-fed or ethical meat,My religious beliefs influence meat choices,support
c842caeb15405a78,Learning about health shaped my meat habits,Learning about the meat industry influenced me,support
c842caeb15405a78,Learning about the meat industry influenced me,My religious beliefs influence meat choices,support
c842caeb15405a78,Learning about health shaped my meat habits,My religious beliefs influence meat choices,support
9cfb62646c810049,A meal without meat feels incomplete,I like eating meat,support
9cfb62646c810049,I like eating meat,I try to eat more vegetables,conflict
9cfb62646c810049,I like eating meat,I think vegetables are more delicious,conflict
9cfb62646c810049,I like eating meat,Meat gets tiring when eaten too much,conflict
9cfb62646c810049,I like eating meat,I think vegetables are healthier,conflict
9cfb62646c810049,A meal without meat feels incomplete,I try to eat more vegetables,conflict
9cfb62646c810049,A meal without meat feels incomplete,I think vegetables are more delicious,conflict
9cfb62646c810049,A meal without meat feels incomplete,Meat gets tiring when eaten too much,conflict
9cfb62646c810049,A meal without meat feels incomplete,I think vegetables are healthier,conflict
9cfb62646c810049,I think vegetables are more delicious,I try to eat more vegetables,support
9cfb62646c810049,I think vegetables are healthier,I try to eat more vegetables,support
9cfb62646c810049,I try to eat more vegetables,Meat gets tiring when eaten too much,support
9cfb62646c810049,I think vegetables are healthier,I think vegetables are more delicious,support
9cfb62646c810049,I think vegetables are more delicious,Meat gets tiring when eaten too much,support
9cfb62646c810049,I think vegetables are healthier,Meat gets tiring when eaten too much,support
13acdf8c5c78ff2c,I avoid eating pork,I believe pork is unclean,support
13acdf8c5c78ff2c,I avoid eating pork,I believe pork is unhealthy,support
13acdf8c5c78ff2c,I avoid eating pork,I was raised eating pork,conflict
13acdf8c5c78ff2c,I believe pork is unclean,I believe pork is unhealthy,support
13acdf8c5c78ff2c,I avoid eating pork,"I eat chicken, beef, and turkey",support
13acdf8c5c78ff2c,I believe pork is unhealthy,"I eat chicken, beef, and turkey",support
13acdf8c5c78ff2c,I believe pork is unclean,"I eat chicken, beef, and turkey",support
13acdf8c5c78ff2c,"I eat chicken, beef, and turkey",I want a healthier diet,support
13acdf8c5c78ff2c,I eat fish and shrimp,I want a clearer mind,support
13acdf8c5c78ff2c,I eat fish and shrimp,I want a healthier diet,support
13acdf8c5c78ff2c,I eat fish and shrimp,I want to be healthy and live long,support
13acdf8c5c78ff2c,I avoid eating pork,I eat fish and shrimp,support
13acdf8c5c78ff2c,I want a clearer mind,I want a healthier diet,support
13acdf8c5c78ff2c,I want a healthier diet,I want to be healthy and live long,support
13acdf8c5c78ff2c,I want a clearer mind,I want to be healthy and live long,support
b96bd44f593949b7,I eat meat for dinner most days,I like the taste of meat,support
b96bd44f593949b7,I eat meat for dinner most days,Meat fills me up at dinner,support
b96bd44f593949b7,I eat meat for dinner most days,I sometimes make meatless dinners,conflict
b96bd44f593949b7,I eat meat for dinner most days,I sometimes want a lighter meal,conflict
b96bd44f593949b7,I eat meat for dinner most days,I like exploring meatless dishes,conflict
b96bd44f593949b7,I like exploring meatless dishes,I sometimes make meatless dinners,support
b96bd44f593949b7,I like exploring meatless dishes,I sometimes want a lighter meal,support
b96bd44f593949b7,I like the taste of meat,I sometimes make meatless dinners,conflict
b96bd44f593949b7,I like exploring meatless dishes,I like the taste of meat,conflict
b96bd44f593949b7,I like the taste of meat,I sometimes want a lighter meal,conflict
b96bd44f593949b7,I like the taste of meat,Meat fills me up at dinner,support
b96bd44f593949b7,I sometimes make meatless dinners,I sometimes want a lighter meal,support
b96bd44f593949b7,I sometimes make meatless dinners,Meat fills me up at dinner,conflict
333a4e955656276f,I am concerned about heart diseases,I avoid fatty meat portions,support
333a4e955656276f,I am concerned about heart diseases,I avoid processed meats,support
333a4e955656276f,I am concerned about heart diseases,I regulate red meat consumption,support
333a4e955656276f,I am concerned about heart diseases,Social contacts are concerned about heart disease,support
333a4e955656276f,I am mindful of the environment,Some social contacts are concerned about environment,support
333a4e955656276f,I avoid fatty meat portions,I regulate red meat consumption,support
333a4e955656276f,I avoid processed meats,I regulate red meat consumption,support
333a4e955656276f,I regulate red meat consumption,Social contacts regulate red meat intake,support
333a4e955656276f,I regulate red meat consumption,Social contacts are concerned about heart disease,support
333a4e955656276f,Social contacts are concerned about heart disease,Social contacts regulate red meat intake,support
